S.No,Date,Tele Caller,Description ,Contact Number,Status,Source,Category,Call Type,Remarks,Company
1336,04-05-22,Muniswari,Junk Lead,9788855408,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1337,04-05-22,Muniswari,Junk Lead,9942777804,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1338,04-05-22,Muniswari,Junk Lead,9942936363,Not interested,CRM,Residence,Inactive,Nil,Budanta
1339,04-05-22,Muniswari,Junk Lead,9842340880,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
1340,04-05-22,Muniswari,Junk Lead,9381444560,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1341,04-05-22,Muniswari,Junk Lead,9842340880,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1342,04-05-22,Muniswari,Junk Lead,9443963646,Not interested,CRM,Residence,Inactive,Nil,Budanta
1343,04-05-22,Muniswari,Junk Lead,9788282533,Not interested,CRM,Residence,Inactive,Nil,Budanta
1344,04-05-22,Muniswari,Junk Lead,9443963646,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1345,04-05-22,Muniswari,Junk Lead,9381444560,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1346,04-05-22,Muniswari,Junk Lead,9842611635,Not required,CRM,Residence,Inactive,Nil,Budanta
1347,04-05-22,Muniswari,Junk Lead,9364647488,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1348,04-05-22,Muniswari,Junk Lead,9842611635,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1349,04-05-22,Muniswari,Junk Lead,9600000000,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1350,04-05-22,Muniswari,Junk Lead,9715740782,Not required,CRM,Residence,Inactive,Nil,Budanta
1351,04-05-22,Muniswari,Junk Lead,9715538862,Not required,CRM,Residence,Inactive,Nil,Budanta
1352,04-05-22,Muniswari,Junk Lead,9942919788,Not required,CRM,Residence,Inactive,Nil,Budanta
1353,04-05-22,Muniswari,Junk Lead,9942919788,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1354,04-05-22,Muniswari,Junk Lead,9942195595,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
1355,04-05-22,Muniswari,Junk Lead,9965880888,Not required,CRM,Residence,Inactive,Nil,Budanta
1356,04-05-22,Muniswari,Junk Lead,9894669388,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1357,04-05-22,Muniswari,Junk Lead,9952337804,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
1358,04-05-22,Muniswari,Junk Lead,9442676154,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1359,04-05-22,Muniswari,Junk Lead,9443741636,Not required,CRM,Residence,Inactive,Nil,Budanta
1360,04-05-22,Muniswari,Junk Lead,9443741636,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1361,04-05-22,Muniswari,Junk Lead,9942734542,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
1362,04-05-22,Muniswari,Junk Lead,9488938688,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1363,04-05-22,Muniswari,Junk Lead,9788284549,Not required,CRM,Residence,Inactive,Nil,Budanta
1364,04-05-22,Muniswari,Junk Lead,9842920573,Not required,CRM,Residence,Inactive,Nil,Budanta
1365,04-05-22,Muniswari,Junk Lead,9486366809,Not required,CRM,Residence,Inactive,Nil,Budanta
1366,04-05-22,Muniswari,Junk Lead,9865653206,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
1367,04-05-22,Muniswari,Junk Lead,9965789554,Not required,CRM,Residence,Inactive,Nil,Budanta
1368,04-05-22,Muniswari,Junk Lead,9381444560,Not required,CRM,Residence,Inactive,Nil,Budanta
1369,04-05-22,Muniswari,Junk Lead,8825658718,Not required,CRM,Residence,Inactive,Nil,Budanta
1370,04-05-22,Muniswari,Junk Lead,9865294336,Not required,CRM,Residence,Inactive,Nil,Budanta
1371,04-05-22,Muniswari,Junk Lead,8825658718,Not required,CRM,Residence,Inactive,Nil,Budanta
1372,04-05-22,Muniswari,Junk Lead,9364647488,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1373,04-05-22,Muniswari,Junk Lead,9788855408,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1374,04-05-22,Muniswari,Junk Lead,9364647488,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1375,04-05-22,Muniswari,Junk Lead,8754921090,Not interested,CRM,Residence,Inactive,Nil,Budanta
1376,04-05-22,Muniswari,Junk Lead,9942936363,Not interested,CRM,Residence,Inactive,Nil,Budanta
1377,04-05-22,Muniswari,Junk Lead,9364647488,Not interested,CRM,Residence,Inactive,Nil,Budanta
1378,04-05-22,Muniswari,Junk Lead,8754921090,Not interested,CRM,Residence,Inactive,Nil,Budanta
1379,04-05-22,Muniswari,Junk Lead,9123504291,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
1380,04-05-22,Muniswari,Junk Lead,9597215129,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
1381,04-05-22,Muniswari,Junk Lead,9364647488,Not required,CRM,Residence,Inactive,Nil,Budanta
1382,04-05-22,Muniswari,Junk Lead,7373547537,Not required,CRM,Residence,Inactive,Nil,Budanta
1383,04-05-22,Muniswari,Junk Lead,9364647488,Not required,CRM,Residence,Inactive,Nil,Budanta
1384,04-05-22,Muniswari,Junk Lead,7373547537,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
1385,04-05-22,Muniswari,Junk Lead,9942936363,Not required,CRM,Residence,Inactive,Nil,Budanta
1386,04-05-22,Muniswari,Junk Lead,7373519344,Not required,CRM,Residence,Inactive,Nil,Budanta
1387,04-05-22,Muniswari,Junk Lead,9597271018,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1388,04-05-22,Muniswari,Junk Lead,8760421101,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1389,04-05-22,Muniswari,Junk Lead,9659040821,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1390,05-05-22,Muniswari,Junk Lead,9789742308,Not interested,CRM,Residence,Inactive,Nil,Budanta
1391,05-05-22,Muniswari,Junk Lead,9672618212,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1392,05-05-22,Muniswari,Junk Lead,9267816010,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1393,05-05-22,Muniswari,Junk Lead,9719817767,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1394,05-05-22,Muniswari,Junk Lead,9865243104,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1395,05-05-22,Muniswari,Junk Lead,9685743251,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1396,05-05-22,Muniswari,Junk Lead,9445656265,Not required,CRM,Residence,Inactive,Nil,Budanta
1397,05-05-22,Muniswari,Junk Lead,9578819409,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
1398,05-05-22,Muniswari,Junk Lead,7965368561,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1399,05-05-22,Muniswari,Junk Lead,7765304128,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1400,05-05-22,Muniswari,Junk Lead,7765650123,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1401,05-05-22,Muniswari,Junk Lead,9874416631,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1402,05-05-22,Muniswari,Junk Lead,8883787820,Out of district ,CRM,Residence,Inactive,Nil,Budanta
1403,05-05-22,Muniswari,Junk Lead,9715410352,Not interested,CRM,Residence,Inactive,Nil,Budanta
1404,05-05-22,Muniswari,Junk Lead,9976465298,Out of district,CRM,Residence,Inactive,Nil,Budanta
1405,05-05-22,Muniswari,Junk Lead,7373369825,Not interested,CRM,Residence,Inactive,Nil,Budanta
1406,05-05-22,Muniswari,Junk Lead,9976245841,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1407,05-05-22,Muniswari,Junk Lead,9846667870,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1408,05-05-22,Muniswari,Junk Lead,9659490902,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1409,05-05-22,Muniswari,Junk Lead,9976465298,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1410,05-05-22,Muniswari,Junk Lead,9976245841,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1411,05-05-22,Muniswari,Junk Lead,8531940562,Out of district,CRM,Residence,Inactive,Nil,Budanta
1412,05-05-22,Muniswari,Junk Lead,9943500707,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1413,05-05-22,Muniswari,Junk Lead,9659490902,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1414,05-05-22,Muniswari,Junk Lead,9976754284,Not required ,CRM,Residence,Inactive,Nil,Budanta
1415,05-05-22,Muniswari,Junk Lead,9994427298,Not required,CRM,Residence,Inactive,Nil,Budanta
1416,05-05-22,Muniswari,Junk Lead,9047889151,Not required,CRM,Residence,Inactive,Nil,Budanta
1417,05-05-22,Muniswari,Junk Lead,9994427298,Not required,CRM,Residence,Inactive,Nil,Budanta
1418,05-05-22,Muniswari,Junk Lead,9047889151,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1419,05-05-22,Muniswari,Junk Lead,7768352351,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1420,05-05-22,Muniswari,Junk Lead,8940441862,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
1421,05-05-22,Muniswari,Junk Lead,9974165631,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1422,05-05-22,Muniswari,Junk Lead,9976466350,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1423,05-05-22,Muniswari,Junk Lead,9896466104,Not required,CRM,Residence,Inactive,Nil,Budanta
1424,05-05-22,Muniswari,Junk Lead,7796532014,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1425,05-05-22,Muniswari,Junk Lead,8270871897,Not required,CRM,Residence,Inactive,Nil,Budanta
1426,05-05-22,Muniswari,Junk Lead,8872165621,Not required,CRM,Residence,Inactive,Nil,Budanta
1427,05-05-22,Muniswari,Junk Lead,9685341270,Not required,CRM,Residence,Inactive,Nil,Budanta
1428,05-05-22,Muniswari,Junk Lead,8844612368,Not required,CRM,Residence,Inactive,Nil,Budanta
1429,05-05-22,Muniswari,Junk Lead,7794036541,Not required,CRM,Residence,Inactive,Nil,Budanta
1430,05-05-22,Muniswari,Junk Lead,8874012366,Not required,CRM,Residence,Inactive,Nil,Budanta
1431,05-05-22,Muniswari,Junk Lead,9876543210,Not required,CRM,Residence,Inactive,Nil,Budanta
1432,05-05-22,Muniswari,Junk Lead,9687423510,Not required,CRM,Residence,Inactive,Nil,Budanta
1433,05-05-22,Muniswari,Junk Lead,9585843977,Not required,CRM,Residence,Inactive,Nil,Budanta
1434,05-05-22,Muniswari,Junk Lead,9698631196,Out of district,CRM,Residence,Inactive,Nil,Budanta
1435,05-05-22,Muniswari,Junk Lead,7796340347,Not required,CRM,Residence,Inactive,Nil,Budanta
1436,05-05-22,Muniswari,Junk Lead,9842904137,Not required,CRM,Residence,Inactive,Nil,Budanta
1437,05-05-22,Muniswari,Junk Lead,9842081369,Not required,CRM,Residence,Inactive,Nil,Budanta
1438,05-05-22,Muniswari,Junk Lead,9842175508,Not required,CRM,Residence,Inactive,Nil,Budanta
1439,05-05-22,Muniswari,Junk Lead,9486715656,Not required,CRM,Residence,Inactive,Nil,Budanta
1440,05-05-22,Muniswari,Junk Lead,9047112443,Not required,CRM,Residence,Inactive,Nil,Budanta
1441,05-05-22,Muniswari,Junk Lead,9965608731,Not required,CRM,Residence,Inactive,Nil,Budanta
1442,05-05-22,Muniswari,Junk Lead,9003855592,Not required,CRM,Residence,Inactive,Nil,Budanta
1443,05-05-22,Muniswari,Junk Lead,7639433911,Not required,CRM,Residence,Inactive,Nil,Budanta
1444,05-05-22,Muniswari,Junk Lead,8300145165,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
1445,05-05-22,Muniswari,Junk Lead,8940238697,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1446,05-05-22,Muniswari,Junk Lead,9442964744,Not required,CRM,Residence,Inactive,Nil,Budanta
1447,05-05-22,Muniswari,Junk Lead,9003855592,Not required,CRM,Residence,Inactive,Nil,Budanta
1448,05-05-22,Muniswari,Junk Lead,9047889295,Not required,CRM,Residence,Inactive,Nil,Budanta
1449,05-05-22,Muniswari,Junk Lead,9655168975,Not required,CRM,Residence,Inactive,Nil,Budanta
1450,05-05-22,Muniswari,Junk Lead,9856487523,Not required,CRM,Residence,Inactive,Nil,Budanta
1451,05-05-22,Muniswari,Junk Lead,9047275795,Not required,CRM,Residence,Inactive,Nil,Budanta
1452,05-05-22,Muniswari,Junk Lead,9865432167,Not required,CRM,Residence,Inactive,Nil,Budanta
1453,05-05-22,Muniswari,Junk Lead,8897633510,Not required,CRM,Residence,Inactive,Nil,Budanta
1454,05-05-22,Muniswari,Junk Lead,9985654289,Not required,CRM,Residence,Inactive,Nil,Budanta
1455,05-05-22,Muniswari,Junk Lead,8862468308,Not required,CRM,Residence,Inactive,Nil,Budanta
1456,05-05-22,Muniswari,Junk Lead,9080941976,Out of district,CRM,Residence,Inactive,Nil,Budanta
1457,05-05-22,Muniswari,Junk Lead,8489482764,Not required,CRM,Residence,Inactive,Nil,Budanta
1458,05-05-22,Muniswari,Junk Lead,7530057311,Not required,CRM,Residence,Inactive,Nil,Budanta
1459,05-05-22,Muniswari,Junk Lead,8489482764,Not required,CRM,Residence,Inactive,Nil,Budanta
1460,05-05-22,Muniswari,Junk Lead,9606988926,Not required,CRM,Residence,Inactive,Nil,Budanta
1461,05-05-22,Muniswari,Junk Lead,9865950160,Not required,CRM,Residence,Inactive,Nil,Budanta
1462,05-05-22,Muniswari,Junk Lead,9865321478,Not required,CRM,Residence,Inactive,Nil,Budanta
1463,05-05-22,Muniswari,Junk Lead,9655704990,Not required,CRM,Residence,Inactive,Nil,Budanta
1464,05-05-22,Muniswari,Junk Lead,9786021060,Not required,CRM,Residence,Inactive,Nil,Budanta
1465,05-05-22,Muniswari,Junk Lead,9788482670,Not required,CRM,Residence,Inactive,Nil,Budanta
1466,05-05-22,Muniswari,Junk Lead,9976223260,Not required,CRM,Residence,Inactive,Nil,Budanta
1467,05-05-22,Muniswari,Junk Lead,9989645966,Not required,CRM,Residence,Inactive,Nil,Budanta
1468,05-05-22,Muniswari,Junk Lead,9865798001,Not required,CRM,Residence,Inactive,Nil,Budanta
1469,05-05-22,Muniswari,Junk Lead,9788946640,Not required,CRM,Residence,Inactive,Nil,Budanta
1470,05-05-22,Muniswari,Junk Lead,8964576321,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1471,05-05-22,Muniswari,Junk Lead,9976466350,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1472,05-05-22,Muniswari,Junk Lead,9655704990,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1473,05-05-22,Muniswari,Junk Lead,9985794151,Not required,CRM,Residence,Inactive,Nil,Budanta
1474,05-05-22,Muniswari,Junk Lead,7465653261,Not required,CRM,Residence,Inactive,Nil,Budanta
1475,05-05-22,Muniswari,Junk Lead,9047982375,Not required,CRM,Residence,Inactive,Nil,Budanta
1476,05-05-22,Muniswari,Junk Lead,9896466104,Not required,CRM,Residence,Inactive,Nil,Budanta
1477,05-05-22,Muniswari,Junk Lead,9630776019,Not required,CRM,Residence,Inactive,Nil,Budanta
1478,05-05-22,Muniswari,Junk Lead,9393636618,Not required,CRM,Residence,Inactive,Nil,Budanta
1479,05-05-22,Muniswari,Junk Lead,9294312472,Not required,CRM,Residence,Inactive,Nil,Budanta
1480,05-05-22,Muniswari,Junk Lead,9941101297,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
1481,05-05-22,Muniswari,Junk Lead,9570863445,Not required,CRM,Residence,Inactive,Nil,Budanta
1482,05-05-22,Muniswari,Junk Lead,9874103527,Not required,CRM,Residence,Inactive,Nil,Budanta
1483,05-05-22,Muniswari,Junk Lead,9814560024,Not required,CRM,Residence,Inactive,Nil,Budanta
1484,05-05-22,Muniswari,Junk Lead,9056595495,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1485,05-05-22,Muniswari,Junk Lead,9854555545,Out of district,CRM,Residence,Inactive,Nil,Budanta
1486,05-05-22,Muniswari,Junk Lead,9757628255,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1487,05-05-22,Muniswari,Junk Lead,9624454621,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
1488,05-05-22,Muniswari,Junk Lead,9003855592,Ringing no response,CRM,Residence,Inactive,Nil,Budanta
1489,05-05-22,Muniswari,Junk Lead,7898965681,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1490,06-05-22,Eswarya,Junk Lead,9965747055,Not required,CRM,Residence,Inactive,Nil,Budanta
1491,06-05-22,Eswarya,Junk Lead,9965834953,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1492,06-05-22,Eswarya,Junk Lead,9843253931,Not required,CRM,Residence,Inactive,Nil,Budanta
1493,06-05-22,Eswarya,Junk Lead,9942321212,Not required,CRM,Residence,Inactive,Nil,Budanta
1494,06-05-22,Eswarya,Junk Lead,9994524392,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1495,06-05-22,Eswarya,Junk Lead,8693658899,Out of district,CRM,Residence,Inactive,Nil,Budanta
1496,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1497,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1498,06-05-22,Eswarya,Junk Lead,8883823390,Not required,CRM,Residence,Inactive,Nil,Budanta
1499,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1500,06-05-22,Eswarya,Junk Lead,9856747253,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1501,06-05-22,Eswarya,Junk Lead,9865933700,Not required,CRM,Residence,Inactive,Nil,Budanta
1502,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1503,06-05-22,Eswarya,Junk Lead,8270067511,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1504,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1505,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1506,06-05-22,Eswarya,Junk Lead,9944889920,Busy,CRM,Residence,Inactive,Nil,Budanta
1507,06-05-22,Eswarya,Junk Lead,9629538564,Out of district,CRM,Residence,Inactive,Nil,Budanta
1508,06-05-22,Eswarya,Junk Lead,9994220044,Not required,CRM,Residence,Inactive,Nil,Budanta
1509,06-05-22,Eswarya,Junk Lead,7502686829,Out of district,CRM,Residence,Inactive,Nil,Budanta
1510,06-05-22,Eswarya,Junk Lead,6383778952,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1511,06-05-22,Eswarya,Junk Lead,9944885585,Out of district,CRM,Residence,Inactive,Nil,Budanta
1512,06-05-22,Eswarya,Junk Lead,9361333521,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1513,06-05-22,Eswarya,Junk Lead,9621212136,Not required,CRM,Residence,Inactive,Nil,Budanta
1514,06-05-22,Eswarya,Junk Lead,7373659945,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1515,06-05-22,Eswarya,Junk Lead,7299865200,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1516,06-05-22,Eswarya,Junk Lead,9994512402,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1517,06-05-22,Eswarya,Junk Lead,6382219523,Switched off ,CRM,Residence,Inactive,Nil,Budanta
1518,06-05-22,Eswarya,Junk Lead,9688062722,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1519,06-05-22,Eswarya,Junk Lead,9942636524,Invalid number,CRM,Residence,Inactive,Nil,Budanta
1520,06-05-22,Eswarya,Junk Lead,9787661263,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1521,06-05-22,Eswarya,Junk Lead,9787661263,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1522,06-05-22,Eswarya,Junk Lead,9787661263,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1523,06-05-22,Eswarya,Junk Lead,9787816365,Not required,CRM,Residence,Inactive,Nil,Budanta
1524,06-05-22,Eswarya,Junk Lead,8508372173,Not required,CRM,Residence,Inactive,Nil,Budanta
1525,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1526,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1527,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1528,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1529,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1530,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1531,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1532,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1533,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1534,06-05-22,Eswarya,Junk Lead,9787661263,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1535,06-05-22,Eswarya,Junk Lead,9787661263,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1536,06-05-22,Eswarya,Junk Lead,9965747055,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1537,06-05-22,Eswarya,Junk Lead,9965747055,Out of district,CRM,Residence,Inactive,Nil,Budanta
1538,06-05-22,Eswarya,Junk Lead,9715235831,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1539,06-05-22,Eswarya,Junk Lead,9715235831,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1540,06-05-22,Eswarya,Junk Lead,9715235831,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1541,06-05-22,Eswarya,Junk Lead,9715235831,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1542,06-05-22,Eswarya,Junk Lead,9715235831,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1543,06-05-22,Eswarya,Junk Lead,9715235831,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1544,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1545,06-05-22,Eswarya,Junk Lead,9843253931,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1546,06-05-22,Eswarya,Junk Lead,9443352641,Out of district,CRM,Residence,Inactive,Nil,Budanta
1547,06-05-22,Eswarya,Junk Lead,9443352641,Out of district,CRM,Residence,Inactive,Nil,Budanta
1548,06-05-22,Eswarya,Junk Lead,9443352641,Out of district,CRM,Residence,Inactive,Nil,Budanta
1549,06-05-22,Eswarya,Junk Lead,9443352641,Out of district,CRM,Residence,Inactive,Nil,Budanta
1550,06-05-22,Eswarya,Junk Lead,9443352641,Out of district,CRM,Residence,Inactive,Nil,Budanta
1551,06-05-22,Eswarya,Junk Lead,9443352641,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1552,06-05-22,Eswarya,Junk Lead,9688176176,Not required,CRM,Residence,Inactive,Nil,Budanta
1553,06-05-22,Eswarya,Junk Lead,9688176176,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1554,06-05-22,Eswarya,Junk Lead,9443352641,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1555,06-05-22,Eswarya,Junk Lead,9443352641,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1556,06-05-22,Eswarya,Junk Lead,9443352641,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1557,06-05-22,Eswarya,Junk Lead,9443352641,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1558,06-05-22,Eswarya,Junk Lead,9443352641,Out of district,CRM,Residence,Inactive,Nil,Budanta
1559,06-05-22,Eswarya,Junk Lead,9443352641,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1560,06-05-22,Eswarya,Junk Lead,9443352641,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1561,06-05-22,Eswarya,Junk Lead,9443352641,Duplicate,CRM,Residence,Inactive,Nil,Budanta
1562,06-05-22,Eswarya,Junk Lead,9443352641,Duplicate,CRM,Residence,Inactive,Nil,Budanta
